lab,subid,subid_unique,trial_order,trial_num,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,missing,parenta_gender,parentb_gender,parenta_education,parentb_education,bilingual_nae,lang2,lang3,lang4,bilingual_parenta_nae,bilingual_parentb_nae,bilingual_interview_lang,lang_group,SES,nae_exp,trial_error,session_error,lang1,lang1_exposure,lang2_exposure,lang3_exposure,lang4_exposure,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,out_of_age,ADS,IDS,diff
irlconcordia,irlconcordia_mb6s37,NA,NA,4,3,eyetracking,215,7.063655030800821,6-9 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,18,28,FALSE,FALSE,spanish,72,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.8,NA,NA
irlconcordia,irlconcordia_mb6s37,NA,NA,5,2,eyetracking,215,7.063655030800821,6-9 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,18,28,FALSE,FALSE,spanish,72,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,12.34,NA
irlconcordia,irlconcordia_mb6s37,NA,NA,6,4,eyetracking,215,7.063655030800821,6-9 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,18,28,FALSE,FALSE,spanish,72,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,2.87,NA
irlconcordia,irlconcordia_mb6s37,NA,NA,7,6,eyetracking,215,7.063655030800821,6-9 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,18,28,FALSE,FALSE,spanish,72,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
irlconcordia,irlconcordia_mb6s37,NA,NA,8,8,eyetracking,215,7.063655030800821,6-9 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,18,28,FALSE,FALSE,spanish,72,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
irlconcordia,irlconcordia_mb6s38,NA,NA,1,1,eyetracking,234,7.687885010266941,6-9 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,spanish,french,na,NA,NA,NA,bilingual,18,69,FALSE,FALSE,english,69,25,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,14.49,15.32,0.8300000000000001
irlconcordia,irlconcordia_mb6s38,NA,NA,2,2,eyetracking,234,7.687885010266941,6-9 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,spanish,french,na,NA,NA,NA,bilingual,18,69,FALSE,FALSE,english,69,25,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.44,12.93,10.49
irlconcordia,irlconcordia_mb6s38,NA,NA,3,3,eyetracking,234,7.687885010266941,6-9 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,spanish,french,na,NA,NA,NA,bilingual,18,69,FALSE,FALSE,english,69,25,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,11.2,13.75,2.5500000000000007
irlconcordia,irlconcordia_mb6s38,NA,NA,4,4,eyetracking,234,7.687885010266941,6-9 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,spanish,french,na,NA,NA,NA,bilingual,18,69,FALSE,FALSE,english,69,25,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,9.64,6.57,-3.0700000000000003
irlconcordia,irlconcordia_mb6s38,NA,NA,5,5,eyetracking,234,7.687885010266941,6-9 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,spanish,french,na,NA,NA,NA,bilingual,18,69,FALSE,FALSE,english,69,25,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,11.9,12.48,0.5800000000000001
irlconcordia,irlconcordia_mb6s38,NA,NA,7,7,eyetracking,234,7.687885010266941,6-9 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,spanish,french,na,NA,NA,NA,bilingual,18,69,FALSE,FALSE,english,69,25,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.59,2.55,-0.040000000000000036
irlconcordia,irlconcordia_mb6s38,NA,NA,8,8,eyetracking,234,7.687885010266941,6-9 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,spanish,french,na,NA,NA,NA,bilingual,18,69,FALSE,FALSE,english,69,25,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
isplabmcgill,isplabmcgill_b01,NA,NA,1,1,hpp,391,12.845995893223819,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,40,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,12.75,16.69,3.9400000000000013
isplabmcgill,isplabmcgill_b01,NA,NA,2,2,hpp,391,12.845995893223819,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,40,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.91,7.29,0.3799999999999999
isplabmcgill,isplabmcgill_b01,NA,NA,3,3,hpp,391,12.845995893223819,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,40,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.3,3.75,-3.55
isplabmcgill,isplabmcgill_b01,NA,NA,4,4,hpp,391,12.845995893223819,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,40,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.15,3.03,-0.1200000000000001
isplabmcgill,isplabmcgill_b01,NA,NA,5,5,hpp,391,12.845995893223819,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,40,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.39,5.03,1.6400000000000001
isplabmcgill,isplabmcgill_b01,NA,NA,6,6,hpp,391,12.845995893223819,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,40,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,4.94,NA
isplabmcgill,isplabmcgill_b01,NA,NA,7,7,hpp,391,12.845995893223819,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,40,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.74,3.3,-4.44
isplabmcgill,isplabmcgill_b01,NA,NA,8,8,hpp,391,12.845995893223819,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,40,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.38,4.86,-2.5199999999999996
isplabmcgill,isplabmcgill_b03,NA,NA,1,5,hpp,406,13.338809034907598,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,tagalog,0,NA,NA,NA,bilingual,17,69,FALSE,FALSE,english,69,28,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.1,15.45,9.35
isplabmcgill,isplabmcgill_b03,NA,NA,2,7,hpp,406,13.338809034907598,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,tagalog,0,NA,NA,NA,bilingual,17,69,FALSE,FALSE,english,69,28,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.13,8.24,2.1100000000000003
isplabmcgill,isplabmcgill_b03,NA,NA,3,1,hpp,406,13.338809034907598,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,tagalog,0,NA,NA,NA,bilingual,17,69,FALSE,FALSE,english,69,28,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.85,7.76,1.9100000000000001
isplabmcgill,isplabmcgill_b03,NA,NA,4,3,hpp,406,13.338809034907598,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,tagalog,0,NA,NA,NA,bilingual,17,69,FALSE,FALSE,english,69,28,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.14,16.09,12.95
isplabmcgill,isplabmcgill_b03,NA,NA,5,2,hpp,406,13.338809034907598,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,tagalog,0,NA,NA,NA,bilingual,17,69,FALSE,FALSE,english,69,28,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.52,16.37,12.850000000000001
isplabmcgill,isplabmcgill_b03,NA,NA,6,4,hpp,406,13.338809034907598,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,tagalog,0,NA,NA,NA,bilingual,17,69,FALSE,FALSE,english,69,28,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.11,15.1,11.99
isplabmcgill,isplabmcgill_b03,NA,NA,7,6,hpp,406,13.338809034907598,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,tagalog,0,NA,NA,NA,bilingual,17,69,FALSE,FALSE,english,69,28,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.64,14.49,9.850000000000001
isplabmcgill,isplabmcgill_b03,NA,NA,8,8,hpp,406,13.338809034907598,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,tagalog,0,NA,NA,NA,bilingual,17,69,FALSE,FALSE,english,69,28,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.91,3.78,-2.1300000000000003
isplabmcgill,isplabmcgill_b04,NA,NA,1,5,hpp,408,13.404517453798768,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,0,0,NA,NA,NA,bilingual,20,59,FALSE,FALSE,english,59,41,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.58,16.5,9.92
isplabmcgill,isplabmcgill_b04,NA,NA,2,7,hpp,408,13.404517453798768,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,0,0,NA,NA,NA,bilingual,20,59,FALSE,FALSE,english,59,41,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,9.4,8.4,-1
isplabmcgill,isplabmcgill_b04,NA,NA,3,1,hpp,408,13.404517453798768,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,0,0,NA,NA,NA,bilingual,20,59,FALSE,FALSE,english,59,41,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.75,17.24,12.489999999999998
isplabmcgill,isplabmcgill_b04,NA,NA,4,3,hpp,408,13.404517453798768,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,0,0,NA,NA,NA,bilingual,20,59,FALSE,FALSE,english,59,41,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.14,16.66,11.52
isplabmcgill,isplabmcgill_b04,NA,NA,5,2,hpp,408,13.404517453798768,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,0,0,NA,NA,NA,bilingual,20,59,FALSE,FALSE,english,59,41,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.69,14.91,10.219999999999999
isplabmcgill,isplabmcgill_b04,NA,NA,6,4,hpp,408,13.404517453798768,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,0,0,NA,NA,NA,bilingual,20,59,FALSE,FALSE,english,59,41,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.78,NA,NA
isplabmcgill,isplabmcgill_b04,NA,NA,7,6,hpp,408,13.404517453798768,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,french,0,0,NA,NA,NA,bilingual,20,59,FALSE,FALSE,english,59,41,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.15,NA,NA
isplabmcgill,isplabmcgill_b05,NA,NA,1,1,hpp,374,12.28747433264887,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,15,37,FALSE,FALSE,french,63,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,15.24,5.86,-9.379999999999999
isplabmcgill,isplabmcgill_b05,NA,NA,2,2,hpp,374,12.28747433264887,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,15,37,FALSE,FALSE,french,63,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.57,NA,NA
isplabmcgill,isplabmcgill_b05,NA,NA,3,3,hpp,374,12.28747433264887,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,15,37,FALSE,FALSE,french,63,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.01,4.72,2.71
isplabmcgill,isplabmcgill_b05,NA,NA,4,4,hpp,374,12.28747433264887,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,15,37,FALSE,FALSE,french,63,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,4.48,NA
isplabmcgill,isplabmcgill_b05,NA,NA,5,5,hpp,374,12.28747433264887,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,15,37,FALSE,FALSE,french,63,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2,15.48,13.48
isplabmcgill,isplabmcgill_b05,NA,NA,6,6,hpp,374,12.28747433264887,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,15,37,FALSE,FALSE,french,63,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.74,3.16,-0.5800000000000001
isplabmcgill,isplabmcgill_b05,NA,NA,7,7,hpp,374,12.28747433264887,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,15,37,FALSE,FALSE,french,63,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,16.9,3.21,-13.689999999999998
isplabmcgill,isplabmcgill_b05,NA,NA,8,8,hpp,374,12.28747433264887,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,15,37,FALSE,FALSE,french,63,37,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,10.9,16.64,5.74
isplabmcgill,isplabmcgill_b06,NA,NA,1,1,hpp,438,14.390143737166325,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,arab,english,0,NA,NA,NA,bilingual,18,22,FALSE,FALSE,french,43,35,22,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,13.16,16.13,2.969999999999999
isplabmcgill,isplabmcgill_b06,NA,NA,2,2,hpp,438,14.390143737166325,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,arab,english,0,NA,NA,NA,bilingual,18,22,FALSE,FALSE,french,43,35,22,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,10.7,10.74,0.040000000000000924
isplabmcgill,isplabmcgill_b06,NA,NA,3,3,hpp,438,14.390143737166325,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,arab,english,0,NA,NA,NA,bilingual,18,22,FALSE,FALSE,french,43,35,22,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,13.25,7.84,-5.41
isplabmcgill,isplabmcgill_b07,NA,NA,1,5,hpp,375,12.320328542094456,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,33,FALSE,FALSE,french,67,33,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,17.11,5.56,-11.55
isplabmcgill,isplabmcgill_b07,NA,NA,2,7,hpp,375,12.320328542094456,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,33,FALSE,FALSE,french,67,33,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.77,4.94,2.1700000000000004
isplabmcgill,isplabmcgill_b07,NA,NA,3,1,hpp,375,12.320328542094456,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,33,FALSE,FALSE,french,67,33,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,14.76,NA,NA
isplabmcgill,isplabmcgill_b07,NA,NA,4,3,hpp,375,12.320328542094456,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,33,FALSE,FALSE,french,67,33,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,14.53,13.1,-1.4299999999999997
isplabmcgill,isplabmcgill_b07,NA,NA,5,2,hpp,375,12.320328542094456,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,33,FALSE,FALSE,french,67,33,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.73,18,10.27
isplabmcgill,isplabmcgill_b07,NA,NA,6,4,hpp,375,12.320328542094456,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,33,FALSE,FALSE,french,67,33,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,10.7,5.87,-4.829999999999999
isplabmcgill,isplabmcgill_b07,NA,NA,7,6,hpp,375,12.320328542094456,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,33,FALSE,FALSE,french,67,33,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,5.78,NA
isplabmcgill,isplabmcgill_b08,NA,NA,1,1,hpp,414,13.60164271047228,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,31,FALSE,FALSE,french,69,31,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.47,11.75,9.28
isplabmcgill,isplabmcgill_b08,NA,NA,2,2,hpp,414,13.60164271047228,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,31,FALSE,FALSE,french,69,31,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,3.94,NA
isplabmcgill,isplabmcgill_b08,NA,NA,3,3,hpp,414,13.60164271047228,12-15 mo,TRUE,M,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,18,31,FALSE,FALSE,french,69,31,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,2.75,NA
isplabmcgill,isplabmcgill_b10,NA,NA,1,1,hpp,379,12.451745379876797,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,20,25,FALSE,FALSE,french,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,8.69,7.94,-0.7499999999999991
isplabmcgill,isplabmcgill_b10,NA,NA,2,2,hpp,379,12.451745379876797,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,20,25,FALSE,FALSE,french,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.18,11.49,5.3100000000000005
isplabmcgill,isplabmcgill_b10,NA,NA,3,3,hpp,379,12.451745379876797,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,20,25,FALSE,FALSE,french,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,8.26,9.02,0.7599999999999998
isplabmcgill,isplabmcgill_b10,NA,NA,4,4,hpp,379,12.451745379876797,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,20,25,FALSE,FALSE,french,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.62,12.9,5.28
isplabmcgill,isplabmcgill_b10,NA,NA,5,5,hpp,379,12.451745379876797,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,20,25,FALSE,FALSE,french,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.56,3.67,-0.8899999999999997
isplabmcgill,isplabmcgill_b10,NA,NA,6,6,hpp,379,12.451745379876797,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,20,25,FALSE,FALSE,french,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,6.02,NA
isplabmcgill,isplabmcgill_b10,NA,NA,7,7,hpp,379,12.451745379876797,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,20,25,FALSE,FALSE,french,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.58,NA,NA
isplabmcgill,isplabmcgill_b12,NA,NA,1,5,hpp,425,13.963039014373717,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,25,28,FALSE,FALSE,french,72,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.34,3.06,-2.28
isplabmcgill,isplabmcgill_b12,NA,NA,2,7,hpp,425,13.963039014373717,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,25,28,FALSE,FALSE,french,72,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.25,4.62,2.37
isplabmcgill,isplabmcgill_b12,NA,NA,3,1,hpp,425,13.963039014373717,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,25,28,FALSE,FALSE,french,72,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.05,8.75,6.7
isplabmcgill,isplabmcgill_b12,NA,NA,4,3,hpp,425,13.963039014373717,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,25,28,FALSE,FALSE,french,72,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,4.48,NA
isplabmcgill,isplabmcgill_b12,NA,NA,5,2,hpp,425,13.963039014373717,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,25,28,FALSE,FALSE,french,72,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.82,NA,NA
isplabmcgill,isplabmcgill_b12,NA,NA,6,4,hpp,425,13.963039014373717,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,25,28,FALSE,FALSE,french,72,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.5,2.2,-1.2999999999999998
isplabmcgill,isplabmcgill_b12,NA,NA,7,6,hpp,425,13.963039014373717,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,25,28,FALSE,FALSE,french,72,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.74,3.6,0.8599999999999999
isplabmcgill,isplabmcgill_b12,NA,NA,8,8,hpp,425,13.963039014373717,12-15 mo,TRUE,F,NA,NA,NA,NA,NA,NA,NA,english,0,0,NA,NA,NA,bilingual,25,28,FALSE,FALSE,french,72,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.78,3.82,-1.9600000000000004
isplabmcgill,isplabmcgill_b14,NA,NA,1,1,hpp,440,14.455852156057494,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,french,0,0,NA,NA,NA,bilingual,19,0,FALSE,FALSE,kabyle,52,48,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.62,11.83,7.21
isplabmcgill,isplabmcgill_b14,NA,NA,2,2,hpp,440,14.455852156057494,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,french,0,0,NA,NA,NA,bilingual,19,0,FALSE,FALSE,kabyle,52,48,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.14,18,13.86
isplabmcgill,isplabmcgill_b14,NA,NA,3,3,hpp,440,14.455852156057494,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,french,0,0,NA,NA,NA,bilingual,19,0,FALSE,FALSE,kabyle,52,48,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,7.18,3.16,-4.02
isplabmcgill,isplabmcgill_b14,NA,NA,4,4,hpp,440,14.455852156057494,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,french,0,0,NA,NA,NA,bilingual,19,0,FALSE,FALSE,kabyle,52,48,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.7,2.12,-0.5800000000000001
isplabmcgill,isplabmcgill_b14,NA,NA,5,5,hpp,440,14.455852156057494,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,french,0,0,NA,NA,NA,bilingual,19,0,FALSE,FALSE,kabyle,52,48,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,13.51,2.25,-11.26
isplabmcgill,isplabmcgill_b14,NA,NA,6,6,hpp,440,14.455852156057494,12-15 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,french,0,0,NA,NA,NA,bilingual,19,0,FALSE,FALSE,kabyle,52,48,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,8.46,NA
